date,store id,product id,category,region,inventory level,units sold,units ordered,demand forecast,price,discount,weather condition,holiday/promotion,competitor pricing,seasonality,sku,lag_1,lag_7,lag_14,rolling_mean_3,rolling_mean_7,rolling_std_7,day_of_week,month,inventory_level,holiday_flag,price_change_7d,discount_flag,inventory_ratio
2022-01-19,S001,P0005,1,3,258,189,112,207.81,92.13,20,0,1,93.51,3,S001_P0005,59.0,13.0,192.0,53.666666666666664,93.42857142857143,81.95904900793884,2,1,0,0,0.26343938562808544,1,0.0
2022-01-20,S001,P0005,2,1,492,460,193,465.22,83.53,20,3,1,85.31,2,S001_P0005,189.0,254.0,120.0,105.33333333333333,118.57142857142857,80.14956257492854,3,1,0,0,1.6383449147188882,1,0.0
2022-01-21,S001,P0005,1,3,321,76,191,66.23,12.56,15,0,0,16.13,2,S001_P0005,460.0,144.0,92.0,236.0,148.0,147.59968382983303,4,1,0,0,-0.8272114458660063,1,0.0
2022-01-22,S001,P0005,3,3,181,27,185,43.45,54.66,10,2,0,50.89,1,S001_P0005,76.0,82.0,217.0,241.66666666666666,138.28571428571428,150.12296547132541,5,1,0,0,-0.33656997208399086,1,0.0
2022-01-23,S001,P0005,3,3,144,83,128,92.27,11.69,20,1,0,9.09,1,S001_P0005,27.0,34.0,343.0,187.66666666666666,130.42857142857142,154.9224076141098,6,1,0,0,-0.7233136094674557,1,0.0
2022-01-24,S001,P0005,2,2,224,85,124,95.99,68.37,0,2,0,72.17,2,S001_P0005,83.0,68.0,59.0,62.0,137.42857142857142,150.89384474176669,0,1,0,0,0.49967098047817493,0,0.0
2022-01-25,S001,P0005,0,1,328,269,42,276.11,53.26,10,0,1,53.71,2,S001_P0005,85.0,59.0,263.0,65.0,139.85714285714286,149.72244161717884,1,1,0,0,-0.3627662120124432,1,0.0
2022-01-26,S001,P0005,1,3,306,8,143,14.67,19.25,0,0,1,15.18,0,S001_P0005,269.0,189.0,13.0,145.66666666666666,169.85714285714286,151.84468882318382,2,1,0,0,-0.7910561163573212,0,0.0
2022-01-27,S001,P0005,4,1,327,229,62,239.82,18.78,10,3,1,20.07,2,S001_P0005,8.0,460.0,254.0,120.66666666666667,144.0,163.03987242389513,3,1,0,0,-0.7751705973901593,1,0.0
2022-01-28,S001,P0005,3,2,492,366,97,366.09,24.27,15,2,1,25.97,3,S001_P0005,229.0,76.0,144.0,168.66666666666666,111.0,99.3629709700752,4,1,0,0,0.9323248407643312,1,0.0
2022-01-29,S001,P0005,1,2,236,11,51,16.27,69.74,15,1,1,66.28,3,S001_P0005,366.0,27.0,82.0,201.0,152.42857142857142,136.02923355276388,5,1,0,0,0.27588730332967426,1,0.0
2022-01-30,S001,P0005,4,3,294,190,141,180.13,96.98,20,1,1,100.94,2,S001_P0005,11.0,83.0,34.0,202.0,150.14285714285714,138.5982546444081,6,1,0,0,7.295979469632165,1,0.0
2022-01-31,S001,P0005,1,3,368,126,132,129.14,28.06,15,0,1,25.62,3,S001_P0005,190.0,85.0,68.0,189.0,165.42857142857142,135.8318287968093,0,1,0,0,-0.5895860757642242,1,0.0
2022-02-01,S001,P0005,0,0,214,177,136,184.09,88.56,20,1,1,84.77,1,S001_P0005,126.0,269.0,59.0,109.0,171.28571428571428,132.63196483215535,1,2,0,0,0.6627863312054076,1,0.0
2022-02-02,S001,P0005,1,3,389,28,38,24.54,40.71,15,2,1,42.22,3,S001_P0005,177.0,8.0,189.0,164.33333333333334,158.14285714285714,125.71320345854498,2,2,0,0,1.1148051948051947,1,0.0
2022-02-03,S001,P0005,4,1,168,159,125,156.39,17.08,5,2,0,13.02,3,S001_P0005,28.0,229.0,460.0,110.33333333333333,161.0,121.90159966136622,3,2,0,0,-0.09052183173588935,1,0.0
2022-02-04,S001,P0005,0,2,125,69,90,81.49,40.94,15,2,0,41.48,0,S001_P0005,159.0,366.0,76.0,121.33333333333333,151.0,118.20885471627467,4,2,0,0,0.6868562010712813,1,0.0
2022-02-05,S001,P0005,4,2,325,191,104,205.57,63.89,10,1,0,65.78,0,S001_P0005,69.0,11.0,27.0,85.33333333333333,108.57142857142857,72.72976727323584,5,2,0,0,-0.0838829939776311,1,0.0
2022-02-06,S001,P0005,3,3,313,273,93,263.25,17.53,20,1,0,13.05,2,S001_P0005,191.0,190.0,83.0,139.66666666666666,134.28571428571428,63.748762826464024,6,2,0,0,-0.8192410806351825,1,0.0
2022-02-07,S001,P0005,2,2,393,26,143,32.46,31.78,10,2,1,26.95,3,S001_P0005,273.0,126.0,85.0,177.66666666666666,146.14285714285714,81.17558863646256,0,2,0,0,0.13257305773342853,1,0.0
2022-02-08,S001,P0005,4,2,454,227,30,231.76,88.4,10,0,1,89.65,1,S001_P0005,26.0,177.0,269.0,163.33333333333334,131.85714285714286,93.21735992011462,1,2,0,0,-0.0018066847335139746,1,0.0
2022-02-09,S001,P0005,4,0,363,13,54,24.59,51.33,10,2,0,52.01,0,S001_P0005,227.0,28.0,8.0,175.33333333333334,139.0,98.98989847454133,2,2,0,0,0.26086956521739113,1,0.0
2022-02-10,S001,P0005,3,3,64,11,148,7.52,66.24,5,1,0,67.3,0,S001_P0005,13.0,159.0,229.0,88.66666666666667,136.85714285714286,101.91242739304592,3,2,0,0,2.878220140515223,1,0.0
2022-02-11,S001,P0005,4,2,58,22,131,27.55,34.17,10,1,1,30.05,1,S001_P0005,11.0,69.0,366.0,83.66666666666667,115.71428571428571,111.45808522446796,4,2,0,0,-0.16536394723986314,1,0.0
2022-02-12,S001,P0005,0,1,294,269,87,278.85,33.78,0,0,0,34.47,3,S001_P0005,22.0,191.0,11.0,15.333333333333334,109.0,116.06176516550717,5,2,0,0,-0.4712787603693849,0,0.0
2022-02-13,S001,P0005,0,1,427,269,174,286.39,34.66,15,0,1,33.8,3,S001_P0005,269.0,273.0,190.0,100.66666666666667,120.14285714285714,128.34124898284335,6,2,0,0,0.9771819737592695,1,0.0
2022-02-14,S001,P0005,4,2,160,136,24,153.01,15.71,5,2,1,12.21,1,S001_P0005,269.0,26.0,126.0,186.66666666666666,119.57142857142857,127.55372350877249,0,2,0,0,-0.5056639395846444,1,0.0
2022-02-15,S001,P0005,3,1,205,139,164,147.38,20.96,20,1,0,21.02,3,S001_P0005,136.0,227.0,177.0,224.66666666666666,135.28571428571428,120.6961947559716,1,2,0,0,-0.7628959276018099,1,0.0
2022-02-16,S001,P0005,0,1,278,80,149,99.64,40.24,20,2,0,36.59,3,S001_P0005,139.0,13.0,28.0,181.33333333333334,122.71428571428571,113.94547568276428,2,2,0,0,-0.21605299045392556,1,0.0
2022-02-17,S001,P0005,0,2,269,22,36,41.7,21.39,5,3,0,17.09,3,S001_P0005,80.0,11.0,159.0,118.33333333333333,132.28571428571428,105.70984546659516,3,2,0,0,-0.6770833333333333,1,0.0
2022-02-18,S001,P0005,0,2,202,106,98,97.93,75.28,15,1,1,75.39,3,S001_P0005,22.0,22.0,69.0,80.33333333333333,133.85714285714286,103.66842748466313,4,2,0,0,1.203102136376939,1,0.0
2022-02-19,S001,P0005,1,1,222,129,134,146.67,50.82,20,2,1,47.09,1,S001_P0005,106.0,269.0,191.0,69.33333333333333,145.85714285714286,92.8608790457147,5,2,0,0,0.5044404973357015,1,0.0
2022-02-20,S001,P0005,2,3,290,138,172,135.8,84.73,10,3,0,83.56,3,S001_P0005,129.0,269.0,273.0,85.66666666666667,125.85714285714286,75.34239304983743,6,2,0,0,1.4446047316791693,1,0.0
2022-02-21,S001,P0005,4,2,181,26,54,21.71,44.33,10,3,0,45.25,3,S001_P0005,138.0,136.0,26.0,124.33333333333333,107.14285714285714,43.329853340118646,0,2,0,0,1.8217695735200508,1,0.0
2022-02-22,S001,P0005,0,1,285,105,68,111.21,16.41,5,1,0,12.12,2,S001_P0005,26.0,139.0,227.0,97.66666666666667,91.42857142857143,50.47724617045172,1,2,0,0,-0.21708015267175573,1,0.0
2022-02-23,S001,P0005,2,1,339,253,37,269.95,98.78,0,3,0,102.08,1,S001_P0005,105.0,80.0,13.0,89.66666666666667,86.57142857142857,46.625662257520624,2,2,0,0,1.4547713717693838,0,0.0
2022-02-24,S001,P0005,1,2,266,237,97,243.55,38.5,5,2,0,36.8,3,S001_P0005,253.0,22.0,11.0,128.0,111.28571428571429,77.9138718622777,3,2,0,0,0.7999064983637214,1,0.0
2022-02-25,S001,P0005,0,3,416,34,138,51.32,69.87,5,2,1,73.72,3,S001_P0005,237.0,106.0,22.0,198.33333333333334,142.0,79.21700154217737,4,2,0,0,-0.0718650371944739,1,0.0
2022-02-26,S001,P0005,2,1,177,100,42,95.93,42.75,5,3,1,42.42,0,S001_P0005,34.0,129.0,269.0,174.66666666666666,131.71428571428572,88.7688276474617,5,2,0,0,-0.15879574970484067,1,0.0
2022-02-27,S001,P0005,0,0,444,282,72,281.09,80.92,10,1,1,77.85,2,S001_P0005,100.0,138.0,269.0,123.66666666666667,127.57142857142857,89.58954020579475,6,2,0,0,-0.04496636374365637,1,0.0
2022-02-28,S001,P0005,0,0,407,63,88,55.25,24.79,15,0,0,27.04,1,S001_P0005,282.0,26.0,136.0,138.66666666666666,148.14285714285714,107.18741930442609,0,2,0,0,-0.4407850214301827,1,0.0
2022-03-01,S001,P0005,0,1,442,97,125,95.35,42.75,15,1,1,40.68,2,S001_P0005,63.0,105.0,139.0,148.33333333333334,153.42857142857142,100.8874903755947,1,3,0,0,1.6051188299817185,1,0.0
2022-03-02,S001,P0005,2,0,476,12,127,27.43,96.11,20,3,1,98.67,3,S001_P0005,97.0,253.0,80.0,147.33333333333334,152.28571428571428,101.57052440827223,2,3,0,0,-0.027029763109941318,1,0.0
2022-03-03,S001,P0005,3,0,96,21,112,38.85,15.91,10,0,0,12.43,1,S001_P0005,12.0,237.0,22.0,57.333333333333336,117.85714285714286,102.58237108364604,3,3,0,0,-0.5867532467532468,1,0.0
2022-03-04,S001,P0005,4,3,223,52,58,59.07,65.52,0,1,0,66.95,0,S001_P0005,21.0,34.0,106.0,43.333333333333336,87.0,92.79008567729639,4,3,0,0,-0.06225848003434964,0,0.0
2022-03-05,S001,P0005,0,3,435,403,43,417.95,32.85,5,3,1,31.29,1,S001_P0005,52.0,100.0,129.0,28.333333333333332,89.57142857142857,91.31421419628884,5,3,0,0,-0.231578947368421,1,0.0
2022-03-06,S001,P0005,2,2,179,75,170,80.85,63.93,5,3,0,60.01,1,S001_P0005,403.0,282.0,138.0,158.66666666666666,132.85714285714286,150.02380763446467,6,3,0,0,-0.20996045477014336,1,0.0
2022-03-07,S001,P0005,2,1,411,17,41,8.29,85.9,5,2,0,86.33,3,S001_P0005,75.0,63.0,26.0,176.66666666666666,103.28571428571429,135.4162893767638,0,3,0,0,2.4651068979427193,1,0.0
2022-03-08,S001,P0005,0,0,218,19,107,37.71,10.39,5,2,0,9.68,2,S001_P0005,17.0,97.0,105.0,165.0,96.71428571428571,138.7716521072349,1,3,0,0,-0.7569590643274854,1,0.0
2022-03-09,S001,P0005,0,2,330,234,104,239.85,52.55,15,3,1,55.61,1,S001_P0005,19.0,12.0,253.0,37.0,85.57142857142857,141.84246795048978,2,3,0,0,-0.4532306731869733,1,0.0
2022-03-10,S001,P0005,4,2,198,32,83,22.98,22.34,15,1,0,19.81,0,S001_P0005,234.0,21.0,237.0,90.0,117.28571428571429,147.36204202090656,3,3,0,0,0.4041483343808925,1,0.0
2022-03-11,S001,P0005,4,1,333,268,155,284.93,85.4,5,3,1,89.2,0,S001_P0005,32.0,52.0,34.0,95.0,118.85714285714286,146.218362471372,4,3,0,0,0.3034188034188037,1,0.0
2022-03-12,S001,P0005,1,0,428,19,183,11.86,63.69,20,0,0,62.73,3,S001_P0005,268.0,403.0,100.0,178.0,149.71428571428572,152.41797169375434,5,3,0,0,0.9388127853881276,1,0.0
2022-03-13,S001,P0005,3,2,473,195,87,198.64,67.37,0,2,0,70.92,0,S001_P0005,19.0,75.0,282.0,106.33333333333333,94.85714285714286,108.97618787519376,6,3,0,0,0.05380885343344288,0,0.0
2022-03-14,S001,P0005,3,1,107,26,63,28.68,81.41,10,0,0,84.24,1,S001_P0005,195.0,17.0,63.0,160.66666666666666,112.0,114.62402307835242,0,3,0,0,-0.052270081490104925,1,0.0
2022-03-15,S001,P0005,3,2,239,26,70,38.48,98.1,15,1,0,99.12,3,S001_P0005,26.0,19.0,97.0,80.0,113.28571428571429,113.42503293029321,1,3,0,0,8.44177093358999,1,0.0
2022-03-16,S001,P0005,4,1,264,208,178,220.08,39.31,10,1,0,34.47,0,S001_P0005,26.0,234.0,12.0,82.33333333333333,114.28571428571429,112.48216789890786,2,3,0,0,-0.2519505233111322,1,0.0
2022-03-17,S001,P0005,1,3,296,163,63,153.41,66.32,10,2,0,61.39,3,S001_P0005,208.0,32.0,21.0,86.66666666666667,110.57142857142857,108.21869392247218,3,3,0,0,1.9686660698299012,1,0.0
2022-03-18,S001,P0005,3,2,193,139,161,133.4,65.39,10,2,1,68.29,2,S001_P0005,163.0,268.0,52.0,132.33333333333334,129.28571428571428,103.59490702686482,4,3,0,0,-0.23430913348946136,1,0.0
2022-03-19,S001,P0005,3,0,337,32,50,24.27,83.23,20,0,0,82.48,2,S001_P0005,139.0,19.0,403.0,170.0,110.85714285714286,84.52500334502328,5,3,0,0,0.3067985555032189,1,0.0
2022-03-20,S001,P0005,1,0,54,36,38,30.88,57.92,20,0,1,56.96,2,S001_P0005,32.0,195.0,75.0,111.33333333333333,112.71428571428571,82.28348211258098,6,3,0,0,-0.1402701499183613,1,0.0
2022-03-21,S001,P0005,1,3,467,229,152,247.46,79.72,20,2,0,83.34,0,S001_P0005,36.0,26.0,17.0,69.0,90.0,77.59510293826543,0,3,0,0,-0.020759120501166906,1,0.0
2022-03-22,S001,P0005,3,1,487,476,151,466.33,26.1,0,1,1,26.79,0,S001_P0005,229.0,26.0,19.0,99.0,119.0,87.04787954530163,1,3,0,0,-0.7339449541284404,0,0.0
2022-03-23,S001,P0005,4,1,65,8,148,12.13,77.75,0,1,1,80.46,3,S001_P0005,476.0,208.0,234.0,247.0,183.28571428571428,150.18623359650766,2,3,0,0,0.9778682269142711,0,0.0
2022-03-24,S001,P0005,2,3,318,107,162,102.88,36.64,20,0,1,35.89,0,S001_P0005,8.0,163.0,32.0,237.66666666666666,154.71428571428572,163.16424678394293,3,3,0,0,-0.44752714113389624,1,0.0
2022-03-25,S001,P0005,0,3,162,151,84,142.41,47.37,20,0,0,46.67,1,S001_P0005,107.0,139.0,268.0,197.0,146.71428571428572,164.06067402611987,4,3,0,0,-0.275577305398379,1,0.0
2022-03-26,S001,P0005,3,3,427,384,81,381.39,52.39,15,1,1,54.76,2,S001_P0005,151.0,32.0,19.0,88.66666666666667,148.42857142857142,164.02932374310103,5,3,0,0,-0.3705394689414875,1,0.0
2022-03-27,S001,P0005,4,3,396,335,24,353.06,20.53,15,3,0,24.22,2,S001_P0005,384.0,36.0,195.0,214.0,198.71428571428572,175.91258651738963,6,3,0,0,-0.6455455801104972,1,0.0
2022-03-28,S001,P0005,2,3,319,71,193,71.04,49.48,0,0,0,45.77,2,S001_P0005,335.0,229.0,26.0,290.0,241.42857142857142,165.8300908991461,0,3,0,0,-0.3793276467636729,0,0.0
2022-03-29,S001,P0005,3,2,189,104,123,104.48,93.09,15,0,0,94.26,1,S001_P0005,71.0,476.0,26.0,263.3333333333333,218.85714285714286,178.1024317365605,1,3,0,0,2.5666666666666664,1,0.0
2022-03-30,S001,P0005,3,3,357,73,179,68.42,30.32,0,1,1,34.21,3,S001_P0005,104.0,8.0,208.0,170.0,165.71428571428572,140.01394488373208,2,3,0,0,-0.610032154340836,0,0.0
2022-03-31,S001,P0005,0,1,414,103,144,117.24,85.09,15,3,1,82.32,1,S001_P0005,73.0,107.0,163.0,82.66666666666667,175.0,129.57751862623908,3,3,0,0,1.3223253275109172,1,0.0
2022-04-01,S001,P0005,1,3,57,51,58,41.82,92.72,15,0,1,93.29,2,S001_P0005,103.0,151.0,139.0,93.33333333333333,174.42857142857142,129.93569838302992,4,4,0,0,0.9573569769896559,1,0.0
2022-04-02,S001,P0005,3,0,63,59,128,64.23,45.58,5,1,0,47.5,1,S001_P0005,51.0,384.0,32.0,75.66666666666667,160.14285714285714,138.1767329321747,5,4,0,0,-0.12998663867150229,1,0.0
2022-04-03,S001,P0005,4,2,492,281,180,275.99,76.36,15,3,0,79.4,1,S001_P0005,59.0,335.0,36.0,71.0,113.71428571428571,99.65392496989152,6,4,0,0,2.7194349732099363,1,0.0
2022-04-04,S001,P0005,3,0,59,41,176,58.93,15.28,20,2,0,12.08,2,S001_P0005,281.0,71.0,229.0,130.33333333333334,106.0,79.77677189090406,0,4,0,0,-0.6911883589329022,1,0.0
2022-04-05,S001,P0005,4,0,91,26,45,43.98,83.41,15,0,0,79.42,1,S001_P0005,41.0,104.0,476.0,127.0,101.71428571428571,82.72185177995455,1,4,0,0,-0.10398539048232902,1,0.0
2022-04-06,S001,P0005,0,3,158,110,45,101.49,40.38,10,0,0,39.42,3,S001_P0005,26.0,73.0,8.0,116.0,90.57142857142857,87.47924924014298,2,4,0,0,0.3317941952506598,1,0.0
2022-04-07,S001,P0005,0,0,141,70,158,87.31,69.5,20,1,0,67.6,2,S001_P0005,110.0,103.0,107.0,59.0,95.85714285714286,87.35832067110836,3,4,0,0,-0.18321776942061352,1,0.0
2022-04-08,S001,P0005,1,3,425,295,107,300.9,79.78,20,3,1,81.18,0,S001_P0005,70.0,51.0,151.0,68.66666666666667,91.14285714285714,87.7979281673332,4,4,0,0,-0.13955996548748917,1,0.0
2022-04-09,S001,P0005,3,0,77,54,117,62.03,17.13,15,3,1,16.56,0,S001_P0005,295.0,59.0,384.0,158.33333333333334,126.0,113.7922082862736,5,4,0,0,-0.6241772707327775,1,0.0
2022-04-10,S001,P0005,2,3,71,23,166,28.45,81.55,5,0,1,83.37,2,S001_P0005,54.0,281.0,335.0,139.66666666666666,125.28571428571429,114.29743987467423,6,4,0,0,0.06796752226296476,1,0.0
2022-04-11,S001,P0005,0,3,84,59,172,67.83,93.89,20,0,1,97.0,2,S001_P0005,23.0,41.0,71.0,124.0,88.42857142857143,95.82076522142293,0,4,0,0,5.144633507853404,1,0.0
2022-04-12,S001,P0005,1,3,90,27,127,38.95,80.02,0,1,1,82.26,0,S001_P0005,59.0,26.0,104.0,45.333333333333336,91.0,94.56919865015956,1,4,0,0,-0.04064260879990411,0,0.0
2022-04-13,S001,P0005,0,3,316,137,162,154.16,92.84,10,0,1,88.82,3,S001_P0005,27.0,110.0,73.0,36.333333333333336,91.14285714285714,94.45533083849493,2,4,0,0,1.2991579990094104,1,0.0
2022-04-14,S001,P0005,4,1,64,54,116,56.58,27.4,15,3,1,26.83,2,S001_P0005,137.0,70.0,103.0,74.33333333333333,95.0,95.89403874416112,3,4,0,0,-0.6057553956834533,1,0.0
2022-04-15,S001,P0005,1,0,118,102,144,95.98,32.73,10,0,1,27.86,3,S001_P0005,54.0,295.0,51.0,72.66666666666667,92.71428571428571,96.77588247374153,4,4,0,0,-0.5897468037102032,1,0.0
2022-04-16,S001,P0005,3,2,288,126,170,116.58,98.37,5,3,0,97.96,0,S001_P0005,102.0,54.0,59.0,97.66666666666667,65.14285714285714,40.90406895582473,5,4,0,0,4.742556917688267,1,0.0
2022-04-17,S001,P0005,0,3,449,307,42,311.58,68.72,10,1,0,66.69,0,S001_P0005,126.0,23.0,281.0,94.0,75.42857142857143,46.32802299133561,6,4,0,0,-0.15732679337829547,1,0.0
2022-04-18,S001,P0005,1,0,258,147,187,139.4,83.92,5,0,0,86.31,2,S001_P0005,307.0,59.0,41.0,178.33333333333334,116.0,93.30237581826809,0,4,0,0,-0.10618809244861005,1,0.0
2022-04-19,S001,P0005,0,1,277,169,33,169.87,89.54,0,3,1,88.79,1,S001_P0005,147.0,27.0,26.0,193.33333333333334,128.57142857142858,90.21983732871088,1,4,0,0,0.11897025743564127,0,0.0
2022-04-20,S001,P0005,2,0,134,125,52,132.14,95.08,10,1,0,91.36,1,S001_P0005,169.0,137.0,110.0,207.66666666666666,148.85714285714286,78.81926281358,2,4,0,0,0.024127531236535882,1,0.0
2022-04-21,S001,P0005,4,0,458,161,43,152.25,39.11,5,1,1,43.81,1,S001_P0005,125.0,54.0,70.0,147.0,147.14285714285714,79.2494554585468,3,4,0,0,0.42737226277372264,1,0.0
2022-04-22,S001,P0005,4,1,141,60,171,54.42,49.44,15,0,0,54.04,0,S001_P0005,161.0,102.0,295.0,151.66666666666666,162.42857142857142,67.77870152896399,4,4,0,0,0.5105407882676445,1,0.0
2022-04-23,S001,P0005,2,2,60,58,20,51.05,42.61,20,3,0,43.92,2,S001_P0005,60.0,126.0,54.0,115.33333333333333,156.42857142857142,75.44502886839122,5,4,0,0,-0.5668394835823931,1,0.0
2022-04-24,S001,P0005,1,2,427,166,118,165.58,95.51,15,3,1,91.64,0,S001_P0005,58.0,307.0,23.0,93.0,146.71428571428572,83.91804391927936,6,4,0,0,0.3898428405122236,1,0.0
2022-04-25,S001,P0005,1,0,173,166,158,184.42,29.44,0,0,0,30.75,3,S001_P0005,166.0,147.0,59.0,94.66666666666667,126.57142857142857,48.46599200421246,0,4,0,0,-0.6491897044804575,0,0.0
2022-04-26,S001,P0005,3,2,478,120,143,132.56,87.09,20,3,0,85.46,3,S001_P0005,166.0,169.0,27.0,130.0,129.28571428571428,50.29815863334131,1,4,0,0,-0.027362072816618288,1,0.0
2022-04-27,S001,P0005,1,1,386,99,85,91.48,76.18,20,1,0,75.12,3,S001_P0005,120.0,125.0,137.0,150.66666666666666,122.28571428571429,47.16182879446153,2,4,0,0,-0.1987799747580984,1,0.0
2022-04-28,S001,P0005,3,0,106,94,111,86.2,67.53,0,3,1,69.95,2,S001_P0005,99.0,161.0,54.0,128.33333333333334,118.57142857142857,47.93000849453002,3,4,0,0,0.7266683712605473,0,0.0
2022-04-29,S001,P0005,1,1,411,21,51,24.75,87.1,0,3,0,88.95,2,S001_P0005,94.0,60.0,102.0,104.33333333333333,109.0,44.62062303464628,4,4,0,0,0.7617313915857604,0,0.0
2022-04-30,S001,P0005,2,2,79,60,126,58.0,43.3,15,0,1,38.68,1,S001_P0005,21.0,58.0,126.0,71.33333333333333,103.42857142857143,53.341219655025895,5,4,0,0,0.016193381835249987,1,0.0
2022-05-01,S001,P0005,3,3,139,103,132,96.26,81.66,15,3,0,79.67,2,S001_P0005,60.0,166.0,307.0,58.333333333333336,103.71428571428571,53.06195839366877,6,5,0,0,-0.14501099361323433,1,0.0
2022-05-02,S001,P0005,3,0,55,11,45,25.51,41.05,10,2,1,43.95,1,S001_P0005,103.0,166.0,147.0,61.333333333333336,94.71428571428571,45.54746347022451,0,5,0,0,0.39436141304347805,1,0.0
2022-05-03,S001,P0005,4,1,55,6,187,21.64,24.12,0,0,1,24.11,2,S001_P0005,11.0,120.0,169.0,58.0,72.57142857142857,42.703852842794596,1,5,0,0,-0.7230451257320014,0,0.0
2022-05-04,S001,P0005,2,0,382,152,119,162.35,40.92,0,3,0,41.44,0,S001_P0005,6.0,99.0,125.0,40.0,56.285714285714285,43.334798510028534,2,5,0,0,-0.4628511420320295,0,0.0
2022-05-05,S001,P0005,1,3,226,148,44,162.71,43.67,5,1,0,44.54,2,S001_P0005,152.0,94.0,161.0,56.333333333333336,63.857142857142854,55.0800283570146,3,5,0,0,-0.3533244483933067,1,0.0
2022-05-06,S001,P0005,3,2,496,390,154,391.35,69.11,15,1,0,69.04,2,S001_P0005,148.0,21.0,60.0,102.0,71.57142857142857,63.1898123193319,4,5,0,0,-0.20654420206659008,1,0.0
2022-05-07,S001,P0005,0,0,332,313,192,320.81,56.94,0,0,1,61.57,0,S001_P0005,390.0,60.0,58.0,230.0,124.28571428571429,131.24114482599617,5,5,0,0,0.31501154734411085,0,0.0
2022-05-08,S001,P0005,3,1,60,22,39,17.58,27.92,15,3,1,23.08,3,S001_P0005,313.0,103.0,166.0,283.6666666666667,160.42857142857142,144.73062005309168,6,5,0,0,-0.6580945383296595,1,0.0
2022-05-09,S001,P0005,1,0,115,20,134,28.6,66.33,20,2,1,62.9,2,S001_P0005,22.0,11.0,166.0,241.66666666666666,148.85714285714286,153.08432161331717,0,5,0,0,0.6158343483556639,1,0.0
2022-05-10,S001,P0005,3,0,268,144,49,148.93,84.37,15,1,1,81.39,2,S001_P0005,20.0,6.0,120.0,118.33333333333333,150.14285714285714,151.76564012914625,1,5,0,0,2.4979270315091213,1,0.0
2022-05-11,S001,P0005,4,2,200,39,51,52.29,61.27,10,2,1,63.04,3,S001_P0005,144.0,152.0,99.0,62.0,169.85714285714286,138.28524694923001,2,5,0,0,0.49731182795698925,1,0.0
2022-05-12,S001,P0005,3,0,252,33,56,50.32,37.25,15,3,1,38.65,0,S001_P0005,39.0,148.0,94.0,67.66666666666667,153.71428571428572,147.0359528434166,3,5,0,0,-0.1470116784978246,1,0.0
2022-05-13,S001,P0005,1,1,102,37,22,54.07,78.43,5,3,0,76.86,0,S001_P0005,33.0,390.0,21.0,72.0,137.28571428571428,154.03864697505222,4,5,0,0,0.13485747359282318,1,0.0
2022-05-14,S001,P0005,0,1,80,69,69,75.58,62.06,0,0,0,59.77,1,S001_P0005,37.0,313.0,60.0,36.333333333333336,86.85714285714286,108.59623776698189,5,5,0,0,0.08991921320688445,0,0.0
2022-05-15,S001,P0005,1,0,382,240,135,258.81,89.19,10,0,0,85.98,1,S001_P0005,69.0,22.0,103.0,46.333333333333336,52.0,43.650124092989024,6,5,0,0,2.1944842406876788,1,0.0
2022-05-16,S001,P0005,0,1,100,13,73,5.88,25.21,0,2,1,28.72,0,S001_P0005,240.0,20.0,11.0,115.33333333333333,83.14285714285714,80.71230507472944,0,5,0,0,-0.619930649781396,0,0.0
2022-05-17,S001,P0005,0,1,185,116,25,129.19,62.46,20,0,1,61.36,3,S001_P0005,13.0,144.0,6.0,107.33333333333333,82.14285714285714,81.66277930495342,1,5,0,0,-0.25968946307929364,1,0.0
2022-05-18,S001,P0005,1,2,389,252,87,266.88,82.0,20,3,0,79.43,0,S001_P0005,116.0,39.0,152.0,123.0,78.14285714285714,78.76214947851662,2,5,0,0,0.33833850171372615,1,0.0
2022-05-19,S001,P0005,1,3,124,61,22,59.26,84.63,15,0,0,83.49,0,S001_P0005,252.0,33.0,148.0,127.0,108.57142857142857,99.52697648185165,3,5,0,0,1.2719463087248322,1,0.0
2022-05-20,S001,P0005,1,3,195,85,37,84.31,52.01,5,0,0,53.03,3,S001_P0005,61.0,37.0,390.0,143.0,112.57142857142857,96.5001850479351,4,5,0,0,-0.33686089506566375,1,0.0
2022-05-21,S001,P0005,2,3,362,96,180,95.09,21.48,5,0,0,23.18,0,S001_P0005,85.0,69.0,313.0,132.66666666666666,119.42857142857143,91.82747799153431,5,5,0,0,-0.6538833387044796,1,0.0
2022-05-22,S001,P0005,4,0,158,109,43,99.55,41.13,0,2,1,45.8,2,S001_P0005,96.0,240.0,22.0,80.66666666666667,123.28571428571429,89.90312246285683,6,5,0,0,-0.5388496468213925,0,0.0
2022-05-23,S001,P0005,3,1,257,20,70,26.24,31.71,0,2,1,28.46,3,S001_P0005,109.0,13.0,20.0,96.66666666666667,104.57142857142857,73.74021323280162,0,5,0,0,0.2578341927806427,0,0.0
2022-05-24,S001,P0005,0,2,402,108,44,106.4,51.33,5,0,1,55.7,2,S001_P0005,20.0,116.0,144.0,75.0,105.57142857142857,72.32532323434431,1,5,0,0,-0.17819404418828055,1,0.0
2022-05-25,S001,P0005,1,0,405,305,124,309.53,85.14,20,2,0,83.06,3,S001_P0005,108.0,252.0,39.0,79.0,104.42857142857143,72.19616135422795,2,5,0,0,0.0382926829268293,1,0.0
